id;NAME;REGION;PHONE;EMAIL;ADDRESS;OKATO;CODE;autokey
1555;Прокуратура Пожарского района Приморского края;Приморский край;8 (42357) 33-4-55;pozhar@25.mailop.ru;692001, Приморский край, Пожарский район, пгт Лучегорск, 4 мкр., дом 2;5;387098372;FED_GENPROK_ORGANIZATION_1555
2333;Прокуратура Байкаловского района Свердловской области;Свердловская область;8 (343-62) 2-03-76;BAI@66.mailop.ru;623870, с. Байкалово, ул. Революции, 25;65;387706704;FED_GENPROK_ORGANIZATION_2333
2057;Прокуратура Каа-Хемского района Республики Тыва;Республика Тыва;8(394-32)22-2-78;kaa-hem@17.mailop.ru;668400, Республика Тыва, Каа-Хемский кожуун, с. Сарыг-Сеп, ул. Енисейская, д. 182;93;384673516;FED_GENPROK_ORGANIZATION_2057
2275;Прокуратура Питерского района Саратовской области;Саратовская область;8 (84561) 2-14-24;ptrs@64.mailop.ru;413320, Саратовская область, с. Питерка, ул. Автодорожная, 1;63;387562659;FED_GENPROK_ORGANIZATION_2275
744;Прокуратура Промышленновского района Кемеровской области - Кузбасса;Кемеровская область - Кузбасс;8 (384-42) 7-15-86;r.promislen@42.mailop.ru;652380, Кемеровская область – Кузбасс, пгт. Промышленная, ул. Пушкина, 67.;32;386441231;FED_GENPROK_ORGANIZATION_744
680;Прокуратура ЗАТО г. Вилючинск Камчатского края;Камчатский край;8(415-35)3-65-25;vil@41.mailop.ru;684090, Камчатский край, г. Вилючинск, ул. Победы, д. 9;30;383331197;FED_GENPROK_ORGANIZATION_680
2156;Прокуратура Александро-Невского района Рязанской области;Рязанская область;(49158) 2-24-44;pr090@62.mailop.ru;391240, Рязанская область, р.п. Александро-Невский, ул. Садовая, д.15;61;384727987;FED_GENPROK_ORGANIZATION_2156
2355;Прокуратура Дзержинского района г. Нижнего Тагила  Свердловской области;Свердловская область;8 (343-5) 33-58-74;DZE@66.mailop.ru;622007, Свердловская область, г. Нижний Тагил, ул. Патона, 10;65;387710394;FED_GENPROK_ORGANIZATION_2355
2146;Прокуратура Шолоховского района Ростовской области;Ростовская область;8-86353-2-13-83;2776@61.mailop.ru;346270, ст. Вешенская, ул. Подтелкова, 51;60;382359456;FED_GENPROK_ORGANIZATION_2146
2469;Прокуратура Гавриловского района Тамбовской области;Тамбовская область;8-475-51 3-23-96;prokgavrilovka@68.mailop.ru;393160, Тамбовская область, село Гавриловка 2-я, ул. Советская, дом №36;68;387951616;FED_GENPROK_ORGANIZATION_2469
100;Прокуратура Серышевского района Амурской области;Амурская область;8 (41642) 21-7-87;ser@28.mailop.ru;676355, Амурская область, пгт. Серышево, ул. Пионерская, д. 29;10;382867642;FED_GENPROK_ORGANIZATION_100
1061;Прокуратура Добринского района Липецкой области;Липецкая область;8 (47462) 2-12-64;dbr@48.mailop.ru;399430, Липецкая область, п. Добринка, ул. Горького, 1 а;42;383666893;FED_GENPROK_ORGANIZATION_1061
1163;Прокуратура Ловозерского района Мурманской области;Мурманская область;8 (815-38) 4-34-06;LOV@51.mailop.ru;184580, Мурманская область, Ловозерский район, пос. Ревда, ул. Умбозерская д.1;47;383720055;FED_GENPROK_ORGANIZATION_1163
267;Прокуратура Киквидзенского района Волгоградской области;Волгоградская область;8(84445) 3-15-64;kikvidze@34.mailop.ru;403221, Волгоградская область, Киквидзенский район, ст-ца Преображенская, ул. Энгельса, д. 55;18;385844289;FED_GENPROK_ORGANIZATION_267
172;Прокуратура г. Белгорода Белгородской области;Белгородская область;8 (4722) 26-47-61;belgorod@31.mailop.ru;308007, Белгородская область, г. Белгород, ул. Мичурина, д. 52 А;14;382995133;FED_GENPROK_ORGANIZATION_172
553;Зиминская межрайонная прокуратура Иркутской области;Иркутская область;8 (395-54) 3-18-81;zim@38.mailop.ru;665390 Иркутская область, г. Зима, ул. Ленина, д. 8;25;383307688;FED_GENPROK_ORGANIZATION_553
324;Прокуратура Шекснинского района Вологодской области;Вологодская область;8 (817-51) 2-22-13;sheks@35.mailop.ru;162560, п. Шексна, ул. Октябрьская, д. 34;19;385896796;FED_GENPROK_ORGANIZATION_324
